track_id,genre,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
7DqLoORz720BmBmXJazucJ,edm,0.641,0.752,-12.283,1,0.0427,0.000834,0.109,0.419,126.0,156190
6V0z6kSiT9rL4xwPF7HD8k,edm,0.807,0.797,-6.596,1,0.0708,0.00714,0.128,0.668,127.953,120000
406ls9i5Ygp6YZlBCTWZAn,edm,0.859,0.646,-7.971,1,0.11,0.0296,0.121,0.352,126.971,166299
1vN3OWX4SJTSJhyJH2Wx3l,edm,0.673,0.924,-8.955,1,0.0476,0.00592,0.112,0.34,129.008,148837
7yYldN4ySGzCDo4cd62Qiz,edm,0.739,0.784,-8.296,1,0.0674,0.012,0.223,0.795,126.973,154961
2Xn9RATH8iAAbfipxhMMFK,edm,0.732,0.915,-7.372,1,0.0504,0.00742,0.0289,0.761,135.067,152889
4yf6wQc4ZV0SqqJLjWqmf8,edm,0.729,0.865,-9.115,1,0.0416,4.5e-05,0.0832,0.687,127.988,150000
6yyvJNrpOP4bZHRdMqK423,edm,0.614,0.836,-7.943,0,0.0446,0.00349,0.115,0.427,126.993,192756
7mpZHc2sy9RAFYImUj2T2B,edm,0.345,0.949,-6.432,1,0.0824,0.000417,0.341,0.244,127.017,186524
5H8khEjS7xs1YRQEmjLQWy,edm,0.706,0.789,-7.977,1,0.198,0.00349,0.0372,0.572,126.928,121417
1sCFWpd0s45YlB3WLDX0D4,edm,0.872,0.743,-6.745,1,0.115,0.0145,0.0655,0.901,126.96,120945
0cJ6ETTJTmuvgzE2ii2qgt,edm,0.674,0.89,-4.772,1,0.413,0.252,0.622,0.84,127.992,122813
6AzpLrMw9YSwLpuKCuDyCZ,edm,0.591,0.813,-8.796,0,0.0322,0.00471,0.0257,0.796,127.972,219141
09TCc7C0viVPz8CisbSveR,edm,0.662,0.927,-6.172,1,0.302,0.0898,0.651,0.41,126.966,125742
3hxOnhD25gQj3giyWCMTEb,edm,0.637,0.778,-8.184,0,0.0471,0.0498,0.231,0.475,128.03,153750
4gaiIr0XfXOqOBUrxxBlfH,edm,0.71,0.905,-7.344,1,0.0463,0.0205,0.451,0.878,127.004,124724
5xLjBClF5iw43qwQMzBiXV,edm,0.452,0.962,-5.171,1,0.0508,0.0221,0.159,0.892,128.024,123750
1QMAfFKLQKGAU5nnOhcmaX,edm,0.683,0.728,-6.377,0,0.0402,0.31,0.0742,0.966,127.993,136875
3xqpBtEcrYE3jASb5hkoGV,edm,0.672,0.815,-5.643,1,0.0581,0.0203,0.0742,0.906,119.996,132000
1WUQptIPkfY3Yjf98jxigP,edm,0.738,0.901,-3.978,1,0.0557,0.00141,0.0548,0.733,124.99,144000
0K5O0AJkUN3sQlSCjgbFMO,edm,0.547,0.897,-3.996,0,0.0461,0.0518,0.122,0.183,125.061,172800
3BQ4wO9bbGApuOp0LBwaIB,edm,0.441,0.936,-2.722,1,0.102,0.0209,0.081,0.288,124.986,165100
5bKWZghpJlqbGMPaVg7x8q,edm,0.784,0.724,-6.234,0,0.0444,0.0534,0.108,0.237,125.012,134400
375ggZRMehD0WkBnvILLEe,edm,0.619,0.883,-6.912,1,0.0645,0.000816,0.113,0.654,128.003,135000
1R6Agjr8NdXHLE6NhWGdYI,edm,0.739,0.89,-7.174,1,0.188,0.0207,0.204,0.132,125.043,237745
2hvRHQKgsj1NlxX1GyJBXN,edm,0.893,0.715,-6.284,0,0.125,0.214,0.0717,0.0465,125.047,204716
7LUdqlJLUzbAIq9eXPbR3T,edm,0.862,0.621,-7.865,1,0.0618,0.0543,0.108,0.134,127.991,208279
68PDydciw4W2e16wCbr9tv,edm,0.871,0.531,-9.373,0,0.0473,0.00306,0.0734,0.618,123.978,308011
38ec90xq2fKFMRJJahgnYX,edm,0.757,0.719,-8.029,1,0.0646,0.0253,0.252,0.155,128.007,142515
3DsjHcLYMExprXJECT4QQP,edm,0.529,0.717,-7.049,0,0.24,0.123,0.0363,0.481,103.99,257943
32DZaPI86o57TZUZbh6587,edm,0.895,0.623,-8.275,0,0.242,0.175,0.0913,0.193,127.968,148135
414l3kk56P1gtMqrIG0zMf,edm,0.964,0.73,-6.778,1,0.206,0.153,0.101,0.259,125.028,188170
20WcuVfTh0QFkIsJUncdON,edm,0.844,0.767,-4.851,1,0.0461,0.053,0.166,0.342,125.989,222857
0u5coU84PCSN4t8jZwYUAp,edm,0.897,0.658,-7.013,1,0.172,0.00119,0.0882,0.32,128.008,186707
2Hi2PhbY6mrhxU1LIjhxxf,edm,0.83,0.796,-8.016,1,0.0713,0.162,0.0778,0.239,126.066,178462
1q2yJEPlzwaJmDrXeof7z0,edm,0.883,0.857,-7.272,0,0.23,0.00125,0.0629,0.0954,127.07,185240
29hVeHD64920MFf2oO6TFB,edm,0.725,0.708,-5.876,1,0.0457,0.262,0.302,0.181,128.075,238827
7gZr2WnSA2tX1dKcilDhg7,edm,0.719,0.77,-4.405,0,0.0526,0.0811,0.19,0.489,110.075,141269
6awRSUAy12aMn9C8Ll2uCr,edm,0.65,0.938,-2.93,1,0.0635,0.0474,0.365,0.365,124.958,181476
353Zbiq1nYrsuYdUQ7RrxU,edm,0.724,0.952,-2.076,0,0.0488,0.0295,0.126,0.555,126.077,142857
4GI5TTxNW5w0SYOEpOQWTG,edm,0.857,0.485,-10.556,1,0.177,0.014,0.414,0.0577,102.989,365837
0qF7Piw3F3mLJ1ni5Iw0bb,edm,0.667,0.779,-5.918,1,0.0386,0.00102,0.256,0.358,126.0,254286
6RnkFd8Fqqgk1Uni8RgqCQ,edm,0.635,0.9,-3.719,0,0.0377,0.00664,0.37,0.15,127.978,202500
076jREnPu9sinABTfdw9Xi,edm,0.649,0.887,-2.782,1,0.0651,0.000838,0.295,0.427,128.04,217784
5QIKZWOHDPbGh5EpSqCXMG,edm,0.776,0.634,-10.345,1,0.106,0.0102,0.119,0.475,125.043,174745
3fvShxEPxOEV9E2XYwgnYy,edm,0.685,0.814,-5.323,1,0.131,0.03,0.0753,0.282,128.036,191260
4VvTumh88DI240WO9ej6OV,edm,0.687,0.496,-8.383,0,0.235,0.32,0.138,0.0632,124.974,219264
6wsCLvtcXGQZu38RluW2v6,edm,0.71,0.89,-5.87,1,0.18,0.0891,0.101,0.371,99.144,183370
4Ptzp31UszO8vPqoSKtr8U,edm,0.841,0.608,-5.326,0,0.0402,0.00177,0.0382,0.41,123.029,271298
0XvhJ9pxAXvV2B47JIZlEd,edm,0.782,0.579,-6.792,1,0.0405,0.505,0.137,0.0803,124.006,173880
4c5rHzLbUDJZ2mOdr01ciM,edm,0.767,0.618,-8.594,0,0.0968,0.693,0.119,0.266,124.043,191635
1lQ8xan0c2tqtTmhjdvyqQ,edm,0.618,0.835,-7.759,1,0.053,0.000425,0.951,0.494,124.977,182465
3dhPpCQvw3kn7so6mkTbJ3,edm,0.604,0.903,-4.231,1,0.0449,0.000176,0.0586,0.078,125.989,293333
5gqxWPRRmKROZBniym54st,edm,0.868,0.579,-6.141,1,0.047,0.0781,0.128,0.416,123.005,190423
5HYgR8PZzcEozyYhdmJaWz,edm,0.657,0.934,-3.559,1,0.0535,0.00855,0.308,0.107,126.014,190476
0E9ZjEAyAwOXZ7wJC0PD33,edm,0.694,0.77,-5.335,1,0.149,0.176,0.118,0.163,125.905,184560
1YQUiAm3O4zbnbN4PtBJoo,edm,0.605,0.973,-2.982,0,0.0478,0.00477,0.0718,0.258,125.005,159360
1hcJnBEipKvSyL9QE4bcQ7,edm,0.618,0.906,-3.022,0,0.0357,0.0502,0.304,0.544,124.988,157440
36Tmp9I5AArqBB179f0u3o,edm,0.721,0.789,-6.766,0,0.247,0.013,0.261,0.15,127.973,231139
1MOGJQsVeaRcXY6heJz5UZ,edm,0.708,0.904,-4.9,1,0.0408,0.0863,0.178,0.75,125.002,157466
6oxGueIQWk8hmYpStfgGww,edm,0.864,0.824,-4.345,0,0.0363,0.0543,0.227,0.338,128.017,151895
0zG6VemmYlMhAK5MNvBeP7,edm,0.627,0.953,-3.586,0,0.0401,0.0163,0.307,0.199,127.973,209664
4Q6ZUid2qqoxX3GTlBLCCP,edm,0.626,0.844,-5.455,0,0.0338,0.0239,0.0673,0.181,126.008,191429
5IvK9CQrbBUq9e3IuoKsZw,edm,0.756,0.843,-6.219,0,0.046,0.229,0.0722,0.269,127.979,203562
00kxmCrREn08uWfQnIx7Lv,edm,0.662,0.831,-4.382,0,0.226,0.13,0.225,0.379,126.121,174446
57ZeEWgI2hKqb5jUgGRC6e,edm,0.724,0.659,-8.212,1,0.0809,0.133,0.235,0.394,125.056,171168
544hF1tZrLyqpKp7Y6tZdl,edm,0.736,0.506,-12.549,0,0.402,0.754,0.471,0.424,124.015,230338
0hNf6AeBtoQKTyCdEMj4In,edm,0.768,0.81,-7.104,1,0.0521,0.17,0.0966,0.563,122.997,195043
4gxBd6G8swrRoOeWPnNFie,edm,0.838,0.619,-9.338,0,0.0627,0.0203,0.174,0.0986,128.061,155664
7lKUzdh4CWWqMFxSLGT6FO,edm,0.61,0.808,-8.04,1,0.175,0.292,0.352,0.208,128.013,176466
0J0xxPULus4YA9M4jRFFzz,edm,0.544,0.9,-5.354,1,0.104,0.00698,0.401,0.143,125.016,182389
1q5ADxdfJrpy8TfB8lfCxx,edm,0.778,0.95,-3.422,0,0.0907,0.0744,0.13,0.794,127.956,225020
6AmhAYwQMKrZMZ5qTqxhli,edm,0.835,0.614,-9.339,1,0.16,0.0877,0.184,0.381,124.987,173290
61s7mTUEWMi9ReuqaUa3rW,edm,0.796,0.635,-9.494,0,0.0527,0.454,0.106,0.231,123.989,150988
38m1ijkLYvO1iqMLPx9gt7,edm,0.564,0.962,-3.487,0,0.0392,0.00535,0.0821,0.405,126.047,180957
3HPocb6fNCUSS0mmXpGGXn,edm,0.681,0.716,-7.033,0,0.103,0.0588,0.137,0.23,124.021,189707
047K8eroXGA9dAwk5ptLL6,edm,0.681,0.934,-3.534,1,0.049,0.0113,0.302,0.426,126.063,155476
5MISpOLjlHo6BO6sZD54hp,edm,0.841,0.854,-4.419,1,0.222,0.524,0.109,0.542,126.169,179048
75gfBydZsjzwSAeMqvl0fH,edm,0.637,0.928,-4.263,1,0.0634,0.00575,0.0434,0.68,129.038,225116
3IVNVCvG7ZBo30FsSy75Pf,edm,0.589,0.876,-3.725,0,0.0451,0.0268,0.277,0.175,126.02,169524
5ohL55vbPhN999ETafibnk,edm,0.757,0.758,-5.82,1,0.0426,0.0204,0.107,0.287,126.07,198095
4DfF4g9549dBiqpk63lEO8,edm,0.761,0.866,-4.525,0,0.119,0.11,0.17,0.366,122.005,200164
2qz03EgrjBdB5NQkEGYECN,edm,0.784,0.714,-5.347,1,0.0609,0.00324,0.177,0.131,120.034,340416
5b3ZqLTbr10qHKD0n39Q3J,edm,0.791,0.744,-10.24,1,0.18,0.201,0.0774,0.17,125.051,163971
7JDt8I8Jkn5OuDq04BOSjm,edm,0.733,0.709,-9.27,1,0.26,0.539,0.234,0.443,126.048,188594
7F9I648NBMfaTz1ChUXEls,edm,0.787,0.707,-7.383,0,0.0679,0.0709,0.131,0.172,125.034,252173
0hR6TuU1AnS1BuJPOG406P,edm,0.87,0.625,-12.658,0,0.0486,0.0506,0.113,0.0985,125.017,176413
0QCvWS264OiKsBtq41KBWb,edm,0.859,0.673,-6.212,1,0.253,0.0581,0.556,0.23,125.033,218389
7zObdVhUdn1YIcSDchiSxD,edm,0.814,0.398,-8.919,0,0.04,0.0851,0.138,0.248,123.993,176139
2rzGN2eI7TsJe5xzx9sOb2,edm,0.823,0.741,-7.99,1,0.132,0.12,0.348,0.294,124.985,173649
0l0bCXStLpDNSDkvCh3b0j,edm,0.746,0.768,-5.401,0,0.053,0.00598,0.105,0.302,125.038,180187
26IAeyelSfHJSS0COxyFDv,edm,0.804,0.918,-3.702,1,0.0586,0.000929,0.181,0.138,124.98,161280
0GWXL34z59oY4HGH2tQiqN,edm,0.729,0.761,-5.477,1,0.119,0.11,0.0973,0.374,124.037,157428
3sjNC7nogOlUlMuD7MwMrs,edm,0.473,0.932,-3.991,0,0.167,0.293,0.079,0.657,123.903,167947
7pCQiqR7jKiTNRIuwqglB1,edm,0.796,0.654,-6.26,0,0.349,0.0511,0.116,0.215,125.088,215178
4E18v8nVzQCeZBAGMZOtCI,edm,0.796,0.926,-4.925,0,0.0401,0.0027,0.0599,0.458,126.03,173333
3SP2QmuKxP0UcWkoHej04w,edm,0.655,0.545,-9.796,0,0.318,0.154,0.104,0.648,128.068,220212
5WfJIIeRKbfaIUI5YUfRL0,edm,0.684,0.668,-6.297,0,0.0459,0.00683,0.318,0.357,123.971,171549
0BrbtiNIvyPXhCmkHNnpHd,edm,0.849,0.628,-5.351,1,0.0597,0.266,0.0958,0.0679,123.995,193683
5fk4RgzDGqXlT03bGSyHGQ,edm,0.84,0.692,-6.007,1,0.0578,0.00769,0.142,0.336,120.017,378000
0LZcjVJ2JYGn5HgU6YxmZf,edm,0.758,0.913,-3.459,0,0.135,0.0827,0.222,0.612,124.004,164020
18pFjD6zwF9OculQkB9YCW,edm,0.735,0.505,-10.441,1,0.0389,0.0404,0.111,0.0895,109.93,192023
1Hll48YIXfOmEpgK0uHyeU,edm,0.736,0.475,-6.709,1,0.0732,0.185,0.0995,0.463,126.025,158631
5htHsZZUwj2XYPoCkQnIGh,edm,0.907,0.664,-4.785,1,0.105,0.0843,0.0568,0.316,120.028,210856
0wv2GvOHnz1hov5LxHhFsT,edm,0.752,0.649,-8.4,0,0.0384,0.315,0.112,0.269,123.997,170328
2vIlgaERMLTF3UZcEyuOPg,edm,0.82,0.901,-3.914,1,0.152,0.154,0.958,0.939,122.001,189898
3bmbNLqSJjGDRbbqlJUt4y,edm,0.684,0.612,-4.468,1,0.365,0.327,0.352,0.344,123.967,264194
2QCgVpYBIenafMODBXlyy4,edm,0.933,0.658,-6.477,1,0.124,0.0028,0.0314,0.398,123.996,321290
1OpGouXm5BlktosCVZNqOy,edm,0.775,0.608,-8.763,1,0.0619,0.0066,0.14,0.695,120.033,184000
1nFHoftXiDCKaXCLzelFYv,edm,0.85,0.53,-8.546,1,0.125,0.136,0.271,0.288,124.003,183904
1QdG3nKKTrNWlN9x9t1cH6,edm,0.439,0.847,-6.258,1,0.242,0.0246,0.139,0.298,114.099,202440
0pg0vTfzdsscT3agn1cvYE,edm,0.732,0.8,-3.134,1,0.0665,0.0207,0.0835,0.491,124.002,182908
23xGpqAFo0FniuBhdrSiZ2,edm,0.741,0.725,-7.272,1,0.222,0.343,0.108,0.365,121.987,174103
1jK076EC22MATCnGVuyYm1,edm,0.87,0.795,-3.453,0,0.157,0.0753,0.251,0.302,122.0,160328
6PVSQQNEAZP0bHSiMAH2bB,edm,0.657,0.868,-3.984,1,0.048,0.00251,0.698,0.376,123.932,191628
5xSGWKadCR6lZu68cVkrLI,edm,0.755,0.795,-6.302,0,0.0411,0.00264,0.0948,0.689,121.991,342361
7HH0zeWX30ubH8IoqJVyFX,edm,0.594,0.375,-8.371,0,0.304,0.28,0.0919,0.143,138.564,195058
1ftEENXFLqdOT65iQbECup,edm,0.736,0.591,-10.594,0,0.241,0.599,0.0595,0.184,119.97,187016
3B9xcYBh5jiPDb4gwHwx6O,edm,0.748,0.524,-11.175,0,0.0484,0.00139,0.703,0.526,122.017,364069
3GoYTwEBcxkJatB0Z9Gi4V,edm,0.818,0.484,-9.438,1,0.156,0.703,0.0858,0.385,121.958,147354
1uwAzLSe1a9KrtrMJOyE26,edm,0.835,0.819,-7.625,1,0.0308,0.195,0.336,0.914,119.017,186593
37FfCz1YODL6NAuWfxUzJh,edm,0.709,0.982,-3.768,0,0.0666,0.000373,0.285,0.192,128.005,155827
6RnkFd8Fqqgk1Uni8RgqCQ,edm,0.635,0.9,-3.719,0,0.0377,0.00664,0.37,0.15,127.978,202500
1dVbC0XoM4VxpDkrv1tcjf,edm,0.63,0.906,-4.877,0,0.155,0.0776,0.175,0.343,128.096,204375
1RES1p3VXofj02iOJ65ZaA,edm,0.69,0.881,-4.552,1,0.0372,0.000287,0.322,0.294,128.016,175312
29C3wkt3HoxHtEalb0mUWP,edm,0.595,0.925,-2.741,0,0.0841,0.00216,0.0788,0.45,126.048,140615
1ov2kWVkqFTFEcpgRXnphS,edm,0.481,0.799,-11.194,0,0.0683,0.00404,0.44,0.415,128.015,203906
7ENBXir2EaAuMnCZUQIDoL,edm,0.553,0.827,-5.381,1,0.0482,0.00188,0.304,0.153,132.077,167500
14BmGOdWFMkxiyQ7f4s03L,edm,0.34,0.796,-4.443,1,0.0406,0.12,0.274,0.346,145.024,205241
2fxnEwR9xa48aknKlcpKyZ,edm,0.64,0.905,-5.511,1,0.0565,0.000855,0.319,0.533,128.014,170684
6JXrAJ1u6R20f2k6TnNlQs,edm,0.51,0.819,-5.677,0,0.134,0.0793,0.455,0.482,127.821,187734
2Zrb6QwRYBF7EQmY44mbnl,edm,0.557,0.939,-3.963,0,0.0649,0.00789,0.0909,0.368,126.046,189365
5GZX9ZUelthrP6ONs88jLd,edm,0.892,0.535,-3.42,0,0.147,0.00211,0.1,0.446,128.037,169687
5b61rcrjF6JG7yq0RRaOLh,edm,0.636,0.912,-5.671,0,0.091,0.00222,0.598,0.0765,127.963,195469
4IyVra117kbefOwCEkKPb2,edm,0.641,0.874,-4.991,1,0.0746,0.136,0.199,0.14,127.922,177187
7bRYtWzbXkyixU0Cjb142M,edm,0.705,0.869,-5.234,1,0.0588,0.107,0.0917,0.383,124.973,174147
1b2V38zCkmm4ll7H1yDXN0,edm,0.667,0.931,-3.231,0,0.0836,0.0023,0.395,0.14,127.987,137695
5AL3fjjh3Xb3mqW5jsbIwK,edm,0.51,0.937,-6.795,1,0.0929,0.0147,0.257,0.449,128.115,176719
4CaXP6LI8yatFKRQONlVvX,edm,0.446,0.899,-3.715,0,0.0868,0.0231,0.237,0.301,127.962,189727
3esL1FN6WGU16h9hZDH56M,edm,0.447,0.782,-6.473,0,0.169,0.0191,0.471,0.0364,130.121,172091
2EDHz4tC3pZDkxAJln2sB3,edm,0.806,0.811,-6.366,0,0.0689,0.0123,0.772,0.899,125.968,204772
6eMLm0Wya7iditEYwlsnXB,edm,0.564,0.856,-3.977,0,0.0632,0.233,0.085,0.491,126.065,204489
7pAC4ebO3MVIMAROkUrEyN,edm,0.746,0.974,-2.416,0,0.149,0.00534,0.309,0.402,125.032,201577
5mNsNuFKenXbCHHD0oLdQJ,edm,0.89,0.683,-3.555,0,0.0698,0.00707,0.0754,0.756,130.036,252923
4yIuLOXO8QKDbcvsFsOOHR,edm,0.496,0.801,-7.092,0,0.156,0.0129,0.1,0.365,128.001,163259
71MCTBfrjWOUJ23EkIf2fp,edm,0.331,0.861,-3.063,0,0.16,0.00675,0.0876,0.126,68.729,195652
2qok2YhVi0CIQ8IGEMKrTt,edm,0.646,0.904,-5.871,1,0.0538,0.000565,0.0947,0.364,127.947,177209
1geovaCdfs5fSa4NNgFPVe,edm,0.616,0.892,-4.688,0,0.0462,0.00214,0.227,0.235,129.991,203769
0hur9YKoUq3uwte8K30zlC,edm,0.776,0.801,-5.093,0,0.157,0.296,0.155,0.663,124.107,204194
7hhALyPapWKKdgucZdtmFf,edm,0.575,0.944,-6.593,0,0.0394,0.00393,0.0814,0.442,128.001,144833
28KFGe308V6EglgtvWbRxp,edm,0.666,0.934,-5.185,1,0.0893,0.0021,0.369,0.181,126.077,144762
5RsHNGJRuEpWPPt32d6Ewp,edm,0.742,0.849,-6.339,1,0.0925,0.00313,0.111,0.163,132.062,170919
3gM00KjzFqb375IGk7FyWL,edm,0.417,0.93,-3.244,0,0.0488,0.00419,0.454,0.0998,150.009,177500
1diVtcOeyxDx0qufv3NviT,edm,0.604,0.944,-4.628,0,0.0638,0.00175,0.146,0.15,126.009,154762
2cLVRFjk0uK31POTBwd4Fj,edm,0.685,0.977,-2.252,1,0.149,0.000855,0.319,0.255,125.053,187200
0uFuCtXx1RsSMQAudhXKMO,edm,0.502,0.91,-4.627,0,0.039,0.00107,0.315,0.296,135.012,164889
27ojforK8mWPN4hu0Rl73a,edm,0.643,0.921,-3.535,1,0.069,0.000547,0.506,0.283,128.033,161719
4C50zboUL8ogLyitIgosxZ,edm,0.447,0.824,-4.585,0,0.0565,0.00934,0.168,0.135,127.841,200625
2fXtvX2qWh6CsUdKtaqddt,edm,0.665,0.98,-1.533,0,0.129,0.0039,0.105,0.205,127.938,138984
6RKLBRaj995vx8kf6CCLr5,edm,0.571,0.97,-3.37,1,0.0648,6.79e-05,0.378,0.149,127.988,185630
6psI811W9U9nIPDPXIbBiD,edm,0.351,0.838,-5.444,1,0.0861,0.0179,0.299,0.198,126.473,186094
4MHCyNkp7uXRu0jeRXom2g,edm,0.736,0.91,-4.959,1,0.0592,0.0111,0.554,0.299,127.035,143622
7F6NUXWXERbJliGqcAxLIf,edm,0.453,0.657,-4.852,0,0.0339,0.00588,0.563,0.18,128.097,206250
79XW8ctYhU4Wq0iOx3NGjG,edm,0.631,0.881,-6.07,0,0.0377,0.00654,0.0945,0.619,128.029,189375
6lQii0sW6wpLsCbfUWT7h0,edm,0.734,0.931,-3.694,1,0.0681,0.00488,0.506,0.331,125.967,126726
1lr9t3lyJpUGqh2dDc9tHs,edm,0.784,0.943,-3.152,1,0.0481,0.0329,0.369,0.512,128.1,152241
3HlB3FeLdjTfLW2T1Czaba,edm,0.488,0.976,-3.823,0,0.0544,0.0192,0.237,0.378,75.027,179200
7sV8l9oBVkyNlHXgZQZg6a,edm,0.715,0.948,-4.887,1,0.0532,0.000732,0.315,0.165,129.969,175846
4mwgVzuCQd203cx0JH8BYF,edm,0.535,0.986,-4.919,1,0.0711,0.0223,0.743,0.362,124.975,180960
6Wmi08VTuMIAivClvxXyRK,edm,0.779,0.948,-4.296,0,0.0943,0.0367,0.295,0.357,125.971,191429
7ANnnmkj7NgmfZbO2hbPAB,edm,0.69,0.969,-3.757,0,0.055,0.00257,0.104,0.373,129.986,175385
2JZ2yIiivk4kflVTaQyvWk,edm,0.675,0.87,-4.673,1,0.0866,0.0277,0.208,0.377,127.001,164409
1akwEUtTqaHgv1fAc8lstd,edm,0.556,0.958,-3.3,0,0.0332,0.00388,0.0975,0.241,126.072,165785
0RIxqtWatl9vSYPO1igyS7,edm,0.635,0.815,-10.386,0,0.0533,0.000112,0.253,0.288,128.013,191184
4cjYV0POMDpgX9m2nWcRUh,edm,0.35,0.948,-2.839,1,0.0578,0.00358,0.299,0.0783,134.296,183469
123wJHKSDK9wLRCB98xPgc,edm,0.494,0.96,-5.64,1,0.072,0.00285,0.102,0.291,127.979,183750
0SPaFhukfHJYlfUpAuILUN,edm,0.761,0.674,-4.341,1,0.257,0.00388,0.291,0.41,126.097,125714
6yxa2fz2J8cwCRcwqFPSjC,edm,0.619,0.979,-6.632,1,0.07,0.0012,0.29,0.35,125.022,203520
4cnlRbo7nxmpJOE43qPFFr,edm,0.579,0.861,-4.277,1,0.0734,0.00153,0.342,0.133,131.971,160479
5xFzd0LdphrSIH0UIuWzdH,edm,0.537,0.845,-4.851,0,0.0576,0.00217,0.101,0.142,137.992,254783
0bqz8PQRyKw8Uwi02NsV3q,edm,0.309,0.97,-4.073,1,0.101,0.000125,0.394,0.0339,100.384,171304
1BBSTCSwN9HcMkdsAgIhyy,edm,0.616,0.912,-4.523,0,0.0842,0.00196,0.0992,0.282,124.114,201305
1ZF65jRYkGZhnfrRzjug4g,edm,0.439,0.825,-4.762,1,0.052,0.0303,0.126,0.3,127.77,204375
2CL7upMIx1IDagobGRGMPo,edm,0.736,0.96,-2.638,1,0.0553,0.138,0.322,0.34,128.041,140625
6h7MPC2hBJHJQuobsRXqwF,edm,0.56,0.869,-4.587,0,0.0622,0.00214,0.304,0.177,134.934,189333
2kFbLL7YVjrxdy8lLKj4xA,edm,0.569,0.963,-3.801,1,0.0431,0.0117,0.462,0.0902,127.9,170625
3Wd2jkT8nPKeFXpMS5OegI,edm,0.502,0.849,-4.874,0,0.0372,0.000808,0.336,0.42,130.041,166490
7jEA8VTB93amXoLpvoc8YT,edm,0.611,0.969,-4.005,0,0.162,0.00175,0.486,0.701,128.088,148594
7F5fy8py8jbzCLxPfIt7dF,edm,0.701,0.587,-6.262,0,0.0378,0.0225,0.238,0.472,127.966,170618
2Hmxhwfyh0AzIGBjM7cynK,edm,0.552,0.961,-4.328,1,0.0868,0.000469,0.379,0.265,127.92,144844
1rFud0KtBnZ1FqhumD3HMy,edm,0.748,0.952,-4.678,0,0.0604,0.00646,0.122,0.579,127.988,138750
0CSD00WpFz5Q8XlYowNHwK,edm,0.745,0.766,-4.125,0,0.178,0.0474,0.247,0.416,125.984,200952
32TsyZP1DU5UxjfzGv1gkN,edm,0.511,0.854,-4.104,0,0.0517,0.00151,0.195,0.0838,129.932,173077
7k3jB9U5OwFtQvLTSP9Tak,edm,0.583,0.923,-4.361,1,0.0826,0.00252,0.404,0.38,128.013,195469
76g4jzkpvb0uT03GVeM4lC,edm,0.539,0.805,-4.402,0,0.0332,0.0158,0.169,0.455,128.036,200394
0Bk4P8WODpjxTzu4ry5PGQ,edm,0.61,0.982,-3.411,1,0.133,0.0138,0.397,0.14,128.081,200625
7DmhyegXAiu0yTy7nRI0yg,edm,0.548,0.79,-3.536,0,0.0349,0.451,0.133,0.435,149.991,204350
2DAc5uXMAUopuqqijk10z1,edm,0.557,0.68,-4.857,0,0.0436,0.225,0.574,0.306,128.002,175312
1N9fmqCVlPbJAVWStT00VE,edm,0.634,0.992,-3.073,1,0.271,0.00239,0.66,0.248,150.12,138400
6GtxQ89N2gGwzDNuLiWa8I,edm,0.618,0.967,-3.242,1,0.0713,0.00954,0.586,0.0499,129.974,169846
3HPCDaW6nSBunUKiTDNw4Q,edm,0.565,0.735,-5.778,1,0.0422,0.000657,0.165,0.12,127.935,167927
2xoVdRTViE0knGXzOXCqlg,edm,0.632,0.947,-1.924,1,0.18,0.0115,0.109,0.0596,127.964,243750
6x4uyBoYIimjL27Mc63spc,edm,0.649,0.977,-0.449,1,0.208,0.00492,0.0563,0.131,130.038,164481
5bjSmlf4rwtGDFNOtjFhcy,edm,0.704,0.973,-3.203,1,0.0714,0.00117,0.108,0.0745,127.922,127969
6Mz1FkraaQkLuedZP7dxsf,edm,0.677,0.934,-3.293,0,0.0812,0.00693,0.832,0.22,128.0,198750
0OuGYhQcaASbBYJzzXq1qb,edm,0.748,0.899,-4.317,0,0.225,0.241,0.0816,0.486,125.97,165754
0jEvKRshdkKMBbvgUcyv9b,edm,0.601,0.852,-6.313,0,0.05,0.0187,0.0841,0.233,129.949,191077
6z7LM4N54IRNJfH9n2dmla,edm,0.561,0.905,-5.305,0,0.161,0.0545,0.0872,0.373,127.962,189754
0IU79guOo0dUEwCCU0JjJz,edm,0.638,0.992,-1.746,0,0.0468,0.00756,0.0688,0.302,127.998,153750
18gYoEH84N0Bf72F47l1CO,edm,0.399,0.916,-4.674,0,0.25,0.0129,0.1,0.0393,170.276,163765
7CmZyVcq6tZ12uDy2MTMCf,edm,0.637,0.935,-3.909,0,0.0486,0.00198,0.18,0.428,127.947,168750
6LkDiOGD5ghHPFMx8V59Wk,edm,0.759,0.803,-5.098,0,0.33,0.00511,0.483,0.368,128.079,135000
4wi4qyWrgH4E4Z6hKrCrrw,edm,0.651,0.812,-0.517,1,0.0393,0.011,0.508,0.737,135.114,181333
3e5jM4j3eru6pCdme26ELa,edm,0.528,0.971,-4.777,0,0.181,0.0504,0.552,0.09,127.991,191401
1nig8uUMAEkefkthGHdMYD,edm,0.585,0.877,-6.339,0,0.0662,5.99e-05,0.497,0.1,128.015,165000
1bIxusFu7lqrmi1UI71sBy,edm,0.444,0.922,-3.995,1,0.0476,0.000208,0.129,0.0601,149.982,243200
