track_id,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms,genre_encoded
3pJYak30qZb4XpyqARrHuM,0.669,0.635,-7.32,1,0.0343,0.00275,0.427,0.194,124.022,216653,0
4IyVra117kbefOwCEkKPb2,0.641,0.874,-4.991,1,0.0746,0.136,0.199,0.14,127.922,177187,0
1bSO9nzT5h55OrJO7BbHL2,0.644,0.936,-2.925,1,0.099,0.00514,0.143,0.255,118.007,201500,0
7ENBXir2EaAuMnCZUQIDoL,0.553,0.827,-5.381,1,0.0482,0.00188,0.304,0.153,132.077,167500,0
4WlBtGJRZgJjWikusfISrj,0.876,0.824,-6.292,1,0.101,0.11,0.0828,0.725,123.007,176000,0
2mUmIojqLpULQ4FoCsKngI,0.317,0.977,-1.133,0,0.294,0.00926,0.153,0.0808,115.681,281728,0
4UIUaKFABiomFavFdKOwMb,0.685,0.871,-6.258,0,0.0479,0.00139,0.25,0.102,121.921,170040,0
6eMLm0Wya7iditEYwlsnXB,0.564,0.856,-3.977,0,0.0632,0.233,0.085,0.491,126.065,204489,0
3vELhVhupyK4gK9EJ9FYkB,0.773,0.683,-6.69,0,0.0369,0.0931,0.324,0.395,123.006,205750,0
5T5faJAod1bFzvZuVPHm5V,0.624,0.932,-4.252,0,0.0366,0.000655,0.344,0.6,125.02,150000,0
5hw37TaGIYgzoojkxo16yz,0.723,0.52,-6.655,0,0.0677,0.5,0.112,0.344,199.845,213606,0
3VzTYgGGaFVgCtQiUEcLcR,0.464,0.87,-3.783,0,0.0483,0.0234,0.35,0.468,128.019,172515,0
1cGmFQQ2YtFFeRDZdDPvR8,0.655,0.825,-4.891,1,0.0383,0.0779,0.137,0.579,110.065,176864,0
2giazEQyvRYASDqKpOuZlU,0.799,0.937,-1.635,1,0.0689,0.00104,0.115,0.349,128.023,150061,0
7kBwtHbEDO6EoQZDX6OG0m,0.677,0.9,-6.434,0,0.112,0.0137,0.311,0.351,127.869,171094,0
4z4Jk3Gh6PrHAuQP9gqnqH,0.495,0.697,-5.756,1,0.2,0.205,0.121,0.735,203.981,154007,0
0EEQfPYM2j5D9P0AespIu1,0.795,0.482,-10.038,0,0.0399,0.0324,0.14,0.439,123.983,150968,0
4A4lEbSTkiEt0wEF4NTyhQ,0.665,0.989,-3.491,1,0.0529,0.0024,0.423,0.57,126.002,148576,0
4s3apmZwNTzkVG2zmzsIxj,0.761,0.934,-3.995,0,0.046,0.253,0.131,0.744,128.028,157500,0
3esL1FN6WGU16h9hZDH56M,0.447,0.782,-6.473,0,0.169,0.0191,0.471,0.0364,130.121,172091,0
0UyHekA1GIqvybbrb35tnR,0.771,0.827,-5.336,1,0.146,0.00915,0.313,0.759,128.033,140625,0
1euEMWtuw87OGTPcHkqjAK,0.367,0.815,-4.012,0,0.123,0.0144,0.232,0.442,118.794,199922,0
7HxbtxmdOIM0mttc9sBLzI,0.727,0.664,-4.68,0,0.0741,0.0257,0.121,0.198,117.107,187115,0
71MCTBfrjWOUJ23EkIf2fp,0.331,0.861,-3.063,0,0.16,0.00675,0.0876,0.126,68.729,195652,0
0UWTfRjliDN9O3TY2FpLsU,0.492,0.67,-4.522,0,0.255,0.000813,0.724,0.363,150.044,158804,0
7oCEakH5WvsPLIwS5eFXJE,0.678,0.635,-6.823,0,0.0613,0.457,0.182,0.361,110.045,187636,0
4sEXK3U9mnEPNzj2MFQWGw,0.677,0.579,-7.152,0,0.326,0.0141,0.417,0.782,109.264,181942,0
3mdq3ctJFihIdMWRxPwKyA,0.818,0.806,-4.25,1,0.0574,0.0364,0.19,0.598,127.95,144395,0
2qok2YhVi0CIQ8IGEMKrTt,0.646,0.904,-5.871,1,0.0538,0.000565,0.0947,0.364,127.947,177209,0
2IE1IjysAJ8KVvxFA9Xti5,0.696,0.853,-6.386,0,0.131,0.000404,0.132,0.545,123.02,207693,0
2ll2DFDKBbjxZ3YFSWemMn,0.561,0.903,-4.514,1,0.0963,0.0419,0.394,0.222,105.057,178286,0
1Mwkihf9RgewFpE15q3Xsa,0.518,0.746,-4.831,1,0.0436,0.0226,0.633,0.255,128.075,233906,0
65WiipZHHs9UEG0xsqXiTq,0.803,0.913,-6.206,0,0.058,2.47e-05,0.0729,0.285,123.002,264878,0
3dJyButNBDfrP4gTKqRQHj,0.49,0.833,-4.683,0,0.0682,0.0534,0.0538,0.255,127.96,180000,0
38S8QaVo3RlmLU7cgfNT7B,0.671,0.773,-4.963,0,0.0326,0.153,0.447,0.465,127.971,251399,0
6RZ8S59cqOUqrs2B2lUP8e,0.669,0.808,-4.961,0,0.0701,0.0341,0.0822,0.364,128.052,292477,0
5deDWZeDHWfYk9xaq9ynh4,0.635,0.875,-6.221,1,0.0512,0.021,0.139,0.545,126.034,275977,0
1SqHHN5Mqy13gHbDGjTaU7,0.585,0.906,-3.044,0,0.228,0.0268,0.0482,0.209,128.072,243747,0
7FJP35tUJ2121EJsFpU1Gh,0.628,0.833,-4.126,0,0.0282,0.0079,0.074,0.56,128.003,218293,0
2OHm2DXoXyzbpdUPjvU52p,0.514,0.841,-4.537,1,0.0475,0.0256,0.109,0.442,127.972,208125,0
2z7jgiPYYpJN2jkwcFzg3F,0.567,0.945,-6.325,0,0.165,0.0307,0.0761,0.448,127.961,202969,0
3lJGbK6EnrCQ1MDKUSQ8Xt,0.5,0.674,-4.388,1,0.0501,0.0196,0.151,0.19,128.138,225000,0
47KiaK2bCRWRpnJu8KuQQn,0.657,0.887,-3.598,1,0.168,0.118,0.383,0.218,128.009,285000,0
3l7Yohww7OK3rZ8cqRVm7f,0.525,0.778,-5.36,0,0.0553,0.0351,0.103,0.238,126.044,293355,0
34NNeV9jfgNgaALgUr0u9V,0.416,0.849,-4.909,0,0.0455,0.00864,0.204,0.147,125.098,205440,0
0QHnxQsdunrlmduVLPQCNy,0.662,0.797,-5.209,1,0.0951,0.0182,0.279,0.673,123.947,183577,0
1uL4Nj0JRsIt0EibpO4Zx1,0.524,0.908,-4.254,0,0.0675,0.00258,0.172,0.15,127.995,251450,0
5Cz9OSlx0QqH0U2GZy245C,0.684,0.707,-5.243,1,0.0372,0.122,0.0834,0.571,127.989,235590,0
5YHmAO5OSZqyvs0X9O3hEK,0.475,0.814,-5.081,1,0.0367,0.00251,0.334,0.146,127.966,226867,0
1xHryy1j3leJS0gZrDPzbC,0.483,0.824,-3.248,0,0.0459,0.00468,0.396,0.389,128.069,204614,0
7vhOZ7D4z03Y0tYkxFAG15,0.525,0.857,-2.413,0,0.0324,0.0339,0.443,0.515,128.016,221399,0
7q80FRFj4EZITbHS51m1OG,0.623,0.838,-5.177,0,0.0445,0.0543,0.679,0.11,127.984,227405,0
659GvtusWLsVpexFw4Jc3E,0.649,0.976,-3.147,0,0.217,0.00153,0.383,0.153,128.042,270015,0
6rK8YLvFotZ78rb9m6MeqE,0.575,0.89,-3.169,1,0.0416,0.034,0.047,0.206,128.041,278174,0
5M9jOReAKGZ2AttVefFjTY,0.575,0.831,-5.972,1,0.0356,0.00406,0.111,0.377,127.991,223140,0
1JE8jVRbEMG8ANRnc5of4f,0.463,0.736,-2.373,1,0.0336,0.0236,0.162,0.226,127.891,189434,0
5PwCuqzezD4a7mfxMNwk86,0.62,0.864,-4.334,0,0.114,0.0323,0.117,0.395,98.059,228980,0
4MgHuBKdGuS4QUTb7HvPRG,0.661,0.859,-3.37,0,0.0652,0.0106,0.191,0.227,109.943,226909,0
0FigU3fBZd8gtBYR3XUx5e,0.578,0.671,-5.351,1,0.0902,0.0135,0.408,0.16,84.993,175059,0
51N3PusY92uUZr75v9JrCo,0.636,0.841,-5.729,1,0.248,0.0485,0.38,0.331,128.097,187520,0
4xRxj8myDxZb85dMeCQGWV,0.527,0.819,-5.371,1,0.034,0.0329,0.0799,0.117,126.019,211429,0
2vNakF5RMvfDqZ8Xsqb5Hi,0.599,0.794,-3.605,0,0.034,0.00273,0.344,0.162,128.054,223125,0
6YwLgicpvVuMt1eE2OldwQ,0.699,0.883,-3.226,0,0.219,0.0288,0.817,0.499,127.961,211975,0
2BF1X5nkYYSb0AUTRaGkDm,0.534,0.711,-5.927,0,0.0368,0.05,0.135,0.3,128.102,230635,0
3oQ24bk8nOlDorA3tcrz3a,0.621,0.838,-5.28,1,0.0342,0.0942,0.176,0.186,128.015,243974,0
2M3DRhgXDevH33FvVptcAQ,0.801,0.981,-2.74,1,0.0656,0.0217,0.299,0.809,127.981,168133,0
4M5m5Wud1IFsxTCL9yK0Qo,0.558,0.9,-3.117,1,0.0617,0.0183,0.338,0.136,128.057,190781,0
4bwzssgMDOz3nfxkpSqTj8,0.548,0.753,-2.371,0,0.044,0.141,0.368,0.345,127.965,203438,0
6WQLkih8nE0JdUCEyLaGnQ,0.5,0.726,-4.124,1,0.0643,0.0362,0.441,0.397,125.904,210013,0
1f2KFoYjUw5CxWxzFKqjEh,0.567,0.598,-9.925,1,0.0503,0.319,0.0888,0.601,127.988,195586,0
5qM61pJDpUnVDjrSOkaouT,0.489,0.86,-4.214,0,0.0835,0.0256,0.401,0.119,127.991,211250,0
1jMGBAamZucPmJYHmriGP5,0.605,0.903,-4.543,1,0.0637,0.188,0.0989,0.55,120.041,307653,0
1sesMhxAfFULBsdoX4DZar,0.514,0.871,-2.696,0,0.0412,0.00367,0.271,0.0826,128.105,215625,0
2k34QJPGUuhzHA6p6eATLY,0.453,0.876,-3.83,0,0.0518,0.0501,0.309,0.275,125.995,221922,0
2bNrvWD9d5Zn9tS8XvcaMk,0.509,0.79,-3.782,0,0.0374,0.332,0.316,0.638,127.946,208316,0
3wDdU9Cu6o5jv4PQT1NKab,0.636,0.821,-3.654,1,0.0906,0.221,0.0972,0.401,127.076,204094,0
19RevBdb9MKUaBIvxSbGd4,0.58,0.846,-2.876,0,0.0573,0.00537,0.145,0.366,129.998,239999,0
3HMB8EGoXJFYG9uFKTlpaK,0.51,0.722,-4.691,0,0.0521,0.0495,0.15,0.259,125.893,232479,0
0h1UKhueXm1YFLpQjzwv0E,0.716,0.752,-4.469,0,0.034,0.0705,0.0789,0.368,127.974,195467,0
7IvHLBFvLKLvgp9ayEGxGl,0.588,0.83,-4.284,1,0.0429,0.176,0.135,0.512,128.013,277550,0
1mCbwXkHJ3baG5VR9cY4TP,0.505,0.774,-2.427,0,0.0563,0.0918,0.207,0.391,125.994,182999,0
3bXptsvAsA4gLaaRKMHsr0,0.511,0.83,-4.504,0,0.0606,0.0429,0.342,0.355,128.038,185625,0
3lZejaU61HRQquCWD3skAF,0.59,0.821,-5.369,0,0.0693,0.158,0.199,0.117,129.027,252997,0
7F3XiVyHhM6xKiKjHDnBN8,0.631,0.763,-4.379,1,0.0417,0.0301,0.496,0.516,128.075,170000,0
5bw3ANysdLNdRl8wZfunVp,0.416,0.848,-4.688,0,0.0596,0.0632,0.105,0.165,127.905,258293,0
58T6Oz7D8EGQW2fmGpMg5y,0.554,0.784,-6.477,0,0.0475,0.000268,0.365,0.434,139.987,249000,0
1aiH3mHJ2lEMp9Zbb95pQy,0.566,0.831,-4.452,0,0.0438,0.153,0.0759,0.158,128.012,236016,0
04pjfS3YIK6gXjxi1zHeZa,0.498,0.598,-6.638,0,0.0377,0.00786,0.111,0.0573,140.078,235000,0
0LigJnwiA8OXeDp5qEDlTc,0.604,0.699,-5.805,1,0.0624,0.0208,0.341,0.367,128.056,186562,0
0gv9o9mPK1JQeZd3eMFdTa,0.619,0.979,-6.194,0,0.108,0.0277,0.296,0.13,130.009,238128,0
7iEFN1AkZ4ovr0f6iY1dzf,0.659,0.727,-5.182,1,0.0319,0.0509,0.202,0.3,128.028,232524,0
2RBq5Dl68WQXwWNpP77FQY,0.574,0.889,-2.803,0,0.0404,0.117,0.333,0.223,127.914,200156,0
6F1kPSgdnlSzZRfskE9vaV,0.504,0.847,-6.81,0,0.0442,0.00434,0.816,0.28,127.854,211890,0
5g6QMEXgFeqJpVbhs4Z7Az,0.435,0.76,-4.912,0,0.0386,0.00817,0.123,0.192,127.911,233233,0
3fRLC1A5JiWESTBaPULjrM,0.622,0.633,-2.487,1,0.0417,0.326,0.178,0.251,128.074,189544,0
6ICtjZyqSTXxAMIu9QN63h,0.472,0.876,-3.238,1,0.0348,0.00625,0.244,0.253,128.12,210703,0
0BSMXj51hoSOvlEVN9cEBG,0.418,0.851,-3.401,1,0.0678,0.237,0.67,0.33,126.049,198110,0
6c0i4gSQ0Ia5VBPRhTH6CG,0.561,0.891,-2.215,1,0.0356,0.0811,0.103,0.33,128.003,182139,0
0gb1J5UrTpzaU1s3nupgCd,0.671,0.916,-4.014,0,0.0397,0.0282,0.24,0.803,126.01,189127,0
7wZorJD5loL9ceLJ67sg6S,0.495,0.831,-5.812,0,0.0319,0.021,0.495,0.414,128.064,192632,0
1zYEiDj8G6uM9hGlXIzPBT,0.424,0.928,-6.377,0,0.098,0.00691,0.39,0.278,125.032,226560,0
6teNGJXM3cwa3saa4rOQjJ,0.542,0.823,-4.173,1,0.038,0.0213,0.127,0.163,127.025,241890,0
1xEOoCGmv8rotFDo7n8GAg,0.49,0.907,-4.063,0,0.108,0.000427,0.116,0.21,132.057,148837,0
40AYRnDKhhrH4JZO4KS9Dj,0.485,0.736,-4.617,0,0.0515,0.0731,0.061,0.434,128.053,221273,0
6TjQVyjF5U92oHez0ZOfoy,0.544,0.945,-4.369,0,0.0526,0.139,0.176,0.158,127.993,228723,0
4KvPvz7bxMRqWeoIMFLSs3,0.445,0.933,-4.335,0,0.0844,0.000551,0.321,0.226,130.042,222231,0
0jgh0AwFawsaiuTOiWDzfS,0.581,0.904,-3.672,1,0.0931,0.0454,0.0779,0.32,127.902,183750,0
2aOlxywgl4nCD4Xh2mLWM7,0.518,0.842,-1.816,1,0.0828,0.322,0.101,0.375,125.854,167079,0
6ii7kTrjostB8G21X9S6P0,0.611,0.785,-4.432,0,0.0346,0.0127,0.125,0.414,129.972,243413,0
5TMj0yDrljJSgrYETNNQe0,0.62,0.887,-2.464,0,0.0444,0.105,0.322,0.308,128.102,187505,0
1o4XQ7tYJrDxgEpJufbOI8,0.595,0.736,-3.115,1,0.0406,0.116,0.0931,0.506,127.956,217347,0
2tV2dapyrHKjxEMCo617SK,0.583,0.86,-4.347,1,0.0842,0.0231,0.0977,0.279,127.032,221533,0
1Gzv0cMy3xm7sgN5gd7WkU,0.474,0.756,-2.973,1,0.0518,0.0747,0.0693,0.413,131.84,255066,0
06EYeMQY1wmjHfMr3mDT0M,0.539,0.825,-3.972,0,0.0678,0.0234,0.172,0.233,127.95,187500,0
3sz8Gn0fOmXmyXOaPSWBJ9,0.566,0.851,-3.799,1,0.0389,0.0736,0.198,0.511,126.046,232533,0
0GclHr7syAMExjnGx4iulK,0.494,0.863,-4.476,1,0.0557,0.0356,0.208,0.298,128.017,210345,0
6HUeSTt2RaKYIiJrnjzaCd,0.523,0.861,-3.447,1,0.0644,0.0336,0.144,0.346,127.049,229149,0
3AsUkHdWdQWjT2FgEe8nzY,0.578,0.895,-3.043,1,0.0316,0.00235,0.55,0.433,126.007,196000,0
5E9QTD8vk09mHUgpj8MCIt,0.694,0.947,-1.721,1,0.081,0.00625,0.117,0.288,130.024,228010,0
0FNtBIL5lHcn7pLV7P6TGv,0.567,0.772,-4.261,1,0.058,0.000466,0.254,0.11,128.074,185625,0
4J7CKHCF3mdL4diUsmW8lq,0.544,0.915,-3.405,1,0.0841,0.129,0.115,0.51,126.094,184280,0
7B109wzCWzXI5LFvjXWie1,0.672,0.7,-6.138,1,0.0558,0.145,0.0886,0.333,105.078,177293,0
1VBhtwJ9r2YXh9v8pYVLcX,0.595,0.739,-5.783,1,0.0522,0.0271,0.0806,0.227,123.979,194664,0
5ia8zI79tPw0cCScLvdqlT,0.499,0.847,-4.803,0,0.116,0.0112,0.486,0.257,128.114,209243,0
10qPhu2ekexZziM2uztYL4,0.606,0.925,-4.261,0,0.0483,0.262,0.116,0.316,128.013,319685,0
3DrpjC4kNA6grBq0xQxo0O,0.535,0.702,-7.881,0,0.0292,0.0195,0.109,0.348,128.017,240920,0
2howvzFOQExWLRPIi5TAcn,0.518,0.877,-1.871,1,0.0425,0.0434,0.482,0.274,127.047,172250,0
5kC6r4q71XMzsuLAYesseb,0.358,0.918,-3.071,0,0.054,0.00099,0.164,0.0936,127.942,215135,0
214tNSr4epshNjQ6W2PTLg,0.408,0.894,-5.209,0,0.0732,0.0111,0.135,0.275,125.976,201307,0
56fwHfJaBpaauvFJrnwk2L,0.51,0.859,-2.479,1,0.0679,0.0639,0.445,0.415,129.968,210577,0
5h8kYK5Mk1bWWqEGbmooXq,0.716,0.814,-5.102,0,0.175,0.138,0.176,0.361,128.1,240133,0
48n92l7OnLEURhalUBtsl7,0.563,0.836,-5.891,0,0.0357,0.000846,0.116,0.154,105.006,325909,0
1bcmUeuwk0M56omq9jwVph,0.596,0.927,-3.876,0,0.206,0.00398,0.373,0.313,128.017,313463,0
0qTw7kEFpNdECY7jRCg54v,0.596,0.727,-7.071,1,0.0597,0.00506,0.0847,0.235,125.968,357507,0
3tG9UOEUNKChTsgxw92P1q,0.894,0.82,-6.078,1,0.0625,0.000173,0.135,0.214,128.003,296356,0
5BfleIMgLlfeqG5yqKyHz0,0.744,0.956,-4.797,1,0.052,0.00161,0.339,0.542,127.996,286907,0
2MlcK8OgC5IpQz3l093YSR,0.723,0.695,-5.201,0,0.0586,0.0105,0.0459,0.604,127.989,373627,0
3SyV3b5lqDmXpuhY9Sk5Na,0.869,0.756,-2.951,1,0.134,0.00385,0.0831,0.376,127.976,330000,0
6Q1yOFqLNtw5vCDwzEW9QK,0.776,0.939,-0.657,1,0.15,0.0738,0.213,0.576,127.978,174493,0
4abUFnHLBPsJBsZbUcqnM9,0.824,0.756,-3.538,0,0.0835,0.0109,0.04,0.762,127.981,204375,0
5adsxIYZbvEY35mgziLrAI,0.927,0.838,-2.379,0,0.0663,0.000295,0.313,0.162,127.979,271875,0
1JI1aWSSzl56FP4dxAsB4M,0.656,0.971,-3.339,1,0.0586,0.00166,0.289,0.283,127.992,187500,0
02xvKMRd0aPdpBuAegubmu,0.735,0.948,-5.503,1,0.059,0.000339,0.289,0.794,128.038,175251,0
39qhip6s8ha3ed1jRsQV83,0.832,0.838,-3.253,0,0.221,0.00124,0.824,0.325,127.997,186250,0
2pv6ex8xA9n3hxS9kpjllz,0.63,0.918,-7.881,1,0.0485,0.000273,0.0659,0.0372,129.985,352593,0
2TKhGsXRS9TCealgpov1jA,0.536,0.771,-2.028,0,0.309,0.322,0.0653,0.133,128.087,172266,0
0DkF3I1KiN9wcsNw927f7i,0.876,0.745,-6.562,1,0.0589,0.00386,0.04,0.349,124.983,190762,0
0U4rKU7s96KCaV4IPYXhZR,0.758,0.91,-3.83,0,0.104,0.0341,0.223,0.258,127.99,365627,0
1jf4zm3rN0CtpHED3g8umw,0.329,0.811,-4.104,0,0.292,0.0222,0.695,0.109,121.965,205591,0
0gWnYmIWu9DgEo6Ga8f55L,0.667,0.952,-2.492,0,0.0358,0.0305,0.216,0.622,128.072,166874,0
4pWrCoHjlEnxoji68pcLwx,0.669,0.888,-5.508,0,0.0986,0.0377,0.337,0.303,128.002,398333,0
2A84tPyVzgEzRseHmxIBSt,0.745,0.932,-3.629,0,0.0498,0.136,0.191,0.446,126.006,173333,0
4DIdJkGctTM9v5tM4oit4I,0.539,0.495,-9.895,1,0.105,0.0107,0.486,0.392,94.747,232400,0
4osxePfXPhLLm1wlKs79Nw,0.715,0.902,-3.664,1,0.185,0.00543,0.0972,0.441,128.037,183760,0
3ITHcxjUq3Yjwbw5k3aITO,0.968,0.771,-4.772,1,0.396,0.0027,0.927,0.467,128.022,278345,0
6mQyfwQNWhZ4gjlbctR5yk,0.787,0.536,-9.322,0,0.0498,0.0151,0.125,0.511,132.018,199993,0
3woj0u3RCvpDlvHLuUhoWr,0.866,0.892,-4.55,1,0.0522,0.0196,0.0497,0.683,127.996,315000,0
4x0cvchv700bFYi04xWOBM,0.52,0.846,-3.644,0,0.0801,0.000256,0.224,0.533,125.896,203400,0
0hv6ku4431kPrjbpBBspw3,0.675,0.868,-6.36,1,0.0392,0.00107,0.374,0.0376,128.007,304229,0
2pBXrE9QrM1p6gsTHYAJ0l,0.685,0.863,-5.803,1,0.129,0.00353,0.108,0.449,128.025,183750,0
0XdC2dBoSx4eWLI1EsZKSx,0.744,0.829,-4.009,0,0.0733,0.00396,0.348,0.562,128.017,225000,0
19m9hCeDe1XXB4NLtUrctp,0.704,0.962,-3.095,1,0.115,0.0058,0.22,0.0723,127.997,377153,0
0DRi5kNH72KpXeMtODcyzg,0.657,0.966,-4.366,1,0.0468,0.00261,0.0568,0.304,127.987,131250,0
1iWRXnyOl3e4ceElhtfvMw,0.736,0.957,-2.869,1,0.117,0.00323,0.845,0.677,127.989,187240,0
07QhYDCvAIdgI7kvTlJDmP,0.894,0.928,-3.003,1,0.167,0.0025,0.11,0.395,128.007,414375,0
0363w3IUcO4cJMsAFLpfLY,0.672,0.692,-6.566,0,0.0486,0.00636,0.187,0.67,128.009,183067,0
3Q0kEYK8JiW5T3cMAPGkLX,0.777,0.838,-5.457,1,0.0526,0.0089,0.0933,0.806,127.986,270822,0
4eUMbFJ6l8UogwBENovA4v,0.497,0.818,-2.859,1,0.12,0.373,0.0636,0.481,127.929,203715,0
5ITn6PS4RODpPjl75qMG1w,0.751,0.88,-6.654,0,0.0442,0.0038,0.162,0.399,138.0,284360,0
5o84LEb5HomrkUXZPrQJJH,0.662,0.952,-4.115,1,0.038,0.000234,0.207,0.548,131.026,198307,0
1oEgqFagcGV8LiIkA69FzD,0.586,0.867,-5.118,0,0.0829,0.000704,0.16,0.219,127.983,209883,0
7mOmdEZknZV7MntDV8CsmV,0.8,0.948,-3.548,1,0.102,0.00428,0.652,0.417,127.995,283140,0
44LE4kc6cRdF2WErMZwqho,0.738,0.953,-2.622,1,0.137,0.00773,0.0623,0.499,127.997,311213,0
76Hg3cHgtpIXBKxkKVpV8w,0.621,0.626,-6.475,0,0.0919,0.000532,0.0649,0.3,127.96,174507,0
53ROeduQXgL4UgemVlOSKY,0.571,0.909,-6.386,0,0.0411,0.000379,0.371,0.255,127.96,208771,0
2nAOuVJJnEybnWXDInqHNQ,0.741,0.918,-3.166,0,0.0661,0.00443,0.102,0.234,130.014,264000,0
2V8hOzH3gpk4LMq9uzmP11,0.717,0.993,-4.116,0,0.0457,0.143,0.108,0.617,127.995,168760,0
1VWSVt3Q0nGbq2EHe2zJYJ,0.493,0.918,-4.37,1,0.0583,0.000136,0.887,0.209,128.022,185500,0
1KcqsSiBUEuOfbUfKoEAe1,0.644,0.785,-12.649,1,0.053,0.013,0.415,0.347,130.048,170547,0
03bF2V5oDkhYDrMY6m7ZLB,0.264,0.981,-2.909,0,0.0526,0.000873,0.112,0.23,127.87,277509,0
073fF1emyPimAvWLWbHSpY,0.619,0.879,-3.689,1,0.0508,0.00392,0.101,0.161,127.974,170627,0
5El7gaStnnjFyaGKCoYLDV,0.682,0.692,-4.302,1,0.07,0.000594,0.392,0.38,128.011,371260,0
7qfwcqfGOkQYtzjF4UzJHM,0.347,0.772,-4.359,0,0.0549,0.0597,0.115,0.035,192.118,191412,0
7ADbma50v1csIQh2BLRBB4,0.657,0.555,-5.98,0,0.0421,0.0337,0.203,0.0804,127.974,215867,0
4cvT5uUYf5nUw89ZsWQDKF,0.868,0.856,-3.347,1,0.0545,0.00676,0.0354,0.814,127.976,271999,0
5sNRVofGC9O0CJ7xwY2Nhj,0.813,0.725,-2.904,0,0.0475,0.00212,0.0906,0.274,128.001,308307,0
4rEo5xKsqQnWZgwyyqVKx7,0.723,0.824,-3.711,0,0.0852,8.42e-05,0.0397,0.402,128.071,350625,0
5r5fT6jiJ967oxQ0qne9Hs,0.707,0.882,-3.207,1,0.0719,0.000807,0.0812,0.51,130.012,331373,0
44zgYsGJnQU0WBcnB0xTP4,0.695,0.778,-3.924,0,0.0363,0.00156,0.103,0.0662,127.983,303711,0
7hfOe922SDFchmKfNPjle8,0.766,0.945,-2.517,0,0.0667,0.00992,0.101,0.359,130.009,165045,0
7yklZhCvqV4mWhaWv89hEO,0.774,0.79,-3.973,1,0.0707,0.0115,0.158,0.188,127.933,181880,0
6zlOUIqcU6juXFww9UNpJK,0.88,0.821,-2.545,0,0.118,0.0197,0.234,0.575,127.907,326888,0
3m3OwRXheUtBRKmcVNUsFo,0.601,0.962,-4.52,1,0.0427,0.00984,0.0977,0.0749,128.055,202507,0
1nelcMvCBAtZnqXVrnNRfx,0.727,0.776,-3.704,1,0.0548,0.0266,0.0913,0.477,128.007,242813,0
52NDiMzHuel7dLzcUqcmJd,0.779,0.73,-6.811,1,0.0513,0.00356,0.0874,0.148,128.025,232500,0
1z4ZdqOuR8kZ1Jal0liDI8,0.913,0.786,-4.629,1,0.271,0.0508,0.337,0.532,127.973,241875,0
1O840vvSstAc1wE6UJyCpY,0.733,0.773,-7.515,1,0.0394,0.0498,0.652,0.679,128.1,169130,0
6gLyXTMoAlpP78leL1rK8r,0.554,0.8,-4.199,0,0.061,0.00306,0.0616,0.166,129.328,287133,0
1IIYOuxT9djbArUWP1yE1a,0.656,0.983,-3.351,1,0.051,0.00723,0.0968,0.193,127.942,215625,0
2vwSLlS9YDk1rlbkbImV55,0.63,0.943,-4.185,0,0.0365,0.000328,0.938,0.409,127.976,294375,0
7aA3CTUcPispigxyP9IfmC,0.758,0.832,-7.55,0,0.0401,5.56e-05,0.14,0.263,128.02,231393,0
2GHNZvjA57wLRl4FVk0MhS,0.756,0.953,-5.039,0,0.0911,0.00104,0.412,0.805,127.987,249375,0
4YadTW1sjIjzBjSgbLosqf,0.746,0.997,-1.631,1,0.169,0.000572,0.17,0.27,127.991,228765,0
5XmZRv1A4Xxuo4xGCu06TX,0.647,0.95,-3.703,0,0.134,0.00797,0.152,0.239,128.001,252880,0
0KxJEnQCG2hiHDTRcD70Sp,0.729,0.969,-3.327,1,0.0448,0.00168,0.114,0.0697,127.994,269067,0
3vVmMB8vMoBT0fSOMLFnML,0.526,0.915,-6.412,0,0.0322,4.05e-05,0.802,0.0383,129.91,233067,0
4dzGb1o0RHNzE3omFM6PE1,0.639,0.984,-1.793,1,0.086,0.00178,0.163,0.189,128.024,227051,0
5jR3S5U8KlA2zpEL3JEHeI,0.338,0.97,-3.74,1,0.154,5.15e-05,0.0647,0.523,194.997,302747,0
5TI17jAZKsveeYm36bxqK5,0.82,0.875,-3.711,1,0.0517,0.000657,0.0567,0.0605,128.007,275583,0
5eaH3RdmqBfaSQl3NSBywF,0.611,0.78,-3.351,0,0.0369,0.0205,0.319,0.587,127.989,202504,0
6PTgK9WsthhdyYB1gynwZw,0.503,0.966,-3.925,1,0.0591,0.03,0.09,0.0378,128.015,283125,0
60TXjTTQ259QPWp05OaUT7,0.648,0.981,-2.235,1,0.168,0.00489,0.193,0.309,127.993,268359,0
4NbiNrxg4CJkrNoLVPK9G3,0.754,0.916,-4.391,1,0.0359,0.00769,0.0809,0.541,127.991,341101,0
0QRtHMmmxjbO9TZhH3xZXB,0.741,0.965,-4.347,0,0.056,0.00122,0.0171,0.629,127.98,332220,0
3Kuu5vASpXK8oRsxOvau6P,0.673,0.596,-7.891,1,0.0354,0.166,0.11,0.19,123.969,208567,0
4kdUKo9pBPB7a0agGRpPxa,0.735,0.798,-6.155,1,0.0592,0.0998,0.377,0.594,121.964,163279,0
5l6NORdsKfgnrS9r2GLtTC,0.596,0.704,-6.823,1,0.0787,0.0116,0.623,0.539,100.031,182787,0
6TgLQJ87xq6adrAU6HzaTW,0.544,0.88,-4.917,0,0.245,0.0634,0.453,0.491,126.06,193297,0
3qhfXNcG8fGZdyNhiBpeDD,0.578,0.696,-4.302,0,0.0317,0.382,0.212,0.519,104.991,236139,0
